order_name	family_name	genus_name	species_name	country	province	geographical_location	exactsite	FID	Shape *	ECO_CODE	ECOREGION	PROV_CODE	PROVINCE	RLM_CODE	REALM	ALT_CODE	ECO_CODE_X	Lat_Zone
Perciformes	Serranidae	Liopropoma	Liopropoma pallidum	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Wetmorella	Wetmorella nigropinnata	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Kurtiformes	Apogonidae	Apogon	Apogon deetsie	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Ovalentaria	Pomacentridae	Chromis	Chromis iomelas	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Tetraodontiformes	Monacanthidae	Cantherhines	Cantherhines sandwichiensis	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Pseudogramma	Pseudogramma polyacantha	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Gobiiformes	Gobiidae	Trimma	Trimma unisquame	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius		French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge nigriocella	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Pomacanthidae	Genicanthus	Genicanthus bellus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Pomacanthidae	Genicanthus	Genicanthus watanabei	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Cephalopholis	Cephalopholis argus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Cephalopholis	Cephalopholis spiloparaea	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Holocentriformes	Holocentridae	Myripristis	Myripristis kuntee	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Cirrhitidae	Neocirrhites	Neocirrhites armatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenodes	Scorpaenodes parvipinnis	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Kurtiformes	Apogonidae	Ostorhinchus	Ostorhinchus angustatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge loricula	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Liopropoma	Liopropoma pallidum	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Wetmorella	Wetmorella albofasciata	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge bispinosa	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Plectranthias	Plectranthias fourmanoiri	French Polynesia	Leeward Islands	Society Islands	Scilly Atoll, outer reef slope on southeast side o	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Acanthuriformes	Acanthuridae	Ctenochaetus	Ctenochaetus flavicauda	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax melatremus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Gobiiformes	Gobiidae	Priolepis	Priolepis ailina	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Novaculichthys	Novaculichthys taeniourus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Acanthuriformes	Acanthuridae	Acanthurus	Acanthurus nigros	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Scaridae	Chlorurus	Chlorurus spilurus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Chaetodontidae	Chaetodon	Chaetodon reticulatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Acanthuriformes	Acanthuridae	Zebrasoma	Zebrasoma scopas	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Tripterygiidae	Enneapterygius		French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenodes	Scorpaenodes hirsutus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Scorpaeniformes	Scorpaenidae	Scorpaenodes	Scorpaenodes parvipinnis	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Pseudanthias	Pseudanthias pascalus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Halichoeres	Halichoeres claudia	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on sou	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Pomacanthidae	Centropyge	Centropyge multicolor	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Gobiiformes	Gobiidae	Trimma	Trimma emeryi	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Labroides	Labroides dimidiatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Labroides	Labroides bicolor	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Hemigymnus	Hemigymnus fasciatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Tetraodontiformes	Monacanthidae	Amanses	Amanses scopas	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Spariformes	Lethrinidae	Gnathodentex	Gnathodentex aureolineatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Acanthuriformes	Acanthuridae	Naso	Naso lituratus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Ophidiiformes	Bythitidae	Diancistrus	Diancistrus katrineae	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Acanthuriformes	Acanthuridae	Acanthurus	Acanthurus pyroferus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Holocentriformes	Holocentridae	Myripristis	Myripristis pralinia	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Holocentriformes	Holocentridae	Plectrypops	Plectrypops lima	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Ovalentaria	Pomacentridae	Plectroglyphidodon	Plectroglyphidodon lacrymatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Acanthuriformes	Acanthuridae	Acanthurus	Acanthurus pyroferus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Kurtiformes	Apogonidae	Apogon	Apogon doryssa	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Ophidiiformes	Bythitidae	Diancistrus	Diancistrus katrineae	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Mullidae	Parupeneus	Parupeneus insularis	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax margaritophorus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax buroensis	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax fuscomaculatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax fuscomaculatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Uropterygius	Uropterygius fuscoguttatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Uropterygius	Uropterygius fuscoguttatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Uropterygius	Uropterygius alboguttatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Uropterygius	Uropterygius alboguttatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax fimbriatus	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Holocentriformes	Holocentridae	Sargocentron	Sargocentron punctatissimum	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Blenniidae	Cirripectes	Cirripectes quagga	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Blenniidae	Cirripectes	Cirripectes variolosus	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Scombriformes	Scombridae	Gymnosarda	Gymnosarda unicolor	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Blenniidae	Entomacrodus	Entomacrodus thalassinus	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Blenniidae	Entomacrodus	Entomacrodus thalassinus	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Blenniidae	Entomacrodus	Entomacrodus caudofasciatus	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Blenniidae	Rhabdoblennius	Rhabdoblennius rhabdotrachelus	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Labriformes	Labridae	Pseudocheilinus	Pseudocheilinus octotaenia	French Polynesia	Leeward Islands	Society Islands	Mopelia Atoll, outer reef slope at drop-off on nor	159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Blenniiformes	Blenniidae	Entomacrodus	Entomacrodus caudofasciatus	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Perciformes	Serranidae	Aporops	Aporops bilinearis	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
Gobiiformes	Gobiidae	Paragobiodon	Paragobiodon modestus	French Polynesia	Leeward Islands	Society Islands		159	Polygon	20161	Society Islands	40	Southeast Polynesia	7	Eastern Indo-Pacific	154	161	Tropical
