"AphiaID_Parasite";"AphiaID_Host"
109253;298238
109086;298238
431795;280916
727343;1591143
1041076;276244
726718;276244
726744;276244
726732;276244
726737;276244
356686;276244
350279;280031
1613518;277268
354075;277268
359757;277268
1613519;277268
516765;283063
994491;283063
990529;283063
726869;278360
767708;315843
828467;402617
828467;277321
516673;1018707
360337;1018707
1326642;1018707
508614;1018707
1475249;1018707
1449281;1042857
516540;1042857
1424115;1042857
1250474;1042857
1522552;1042857
880827;1042857
1315125;1042857
508550;218053
740567;218157
109330;218157
726640;218157
109357;218157
418979;218157
356025;278423
355006;278423
518558;278423
349389;278423
349659;278423
727314;278423
726640;275559
1668149;275559
727706;275559
726783;275559
757002;275559
1116717;275559
519121;275559
772080;275559
957009;275559
957008;275559
772080;275559
767633;275559
1039024;275559
757002;275559
728327;275559
519208;278570
596515;278570
727314;278432
562278;278432
562279;278432
728579;278432
355998;278432
737700;278432
348997;280227
448636;280227
352424;280227
740552;283058
109355;279082
726583;279082
740549;218214
562365;280223
353504;280223
998023;280223
519209;280223
756974;280223
756975;280223
109316;280223
109365;280223
349628;280757
508521;280757
516851;280757
517020;280757
998070;280757
349661;273967
1011896;273967
734582;273967
352192;273967
828398;273967
727770;273967
751644;273967
516793;280805
835934;271365
1316632;218222
729665;218533
465122;277784
348324;217668
353445;217668
353446;217668
710890;277883
744980;218535
1514432;218535
1343369;218535
862579;218535
518988;218535
1255752;218535
1255751;218535
1255753;218535
518273;218535
991776;218535
727054;280923
757146;280923
757148;280923
757154;280923
109132;280923
827448;280923
352727;280923
744326;280923
728412;280923
757333;280923
744326;280923
727314;278422
349387;278422
1512517;278422
744202;278422
727314;278422
562277;278422
758294;278422
758296;278422
719984;278422
516722;215611
1434999;105848
718133;105848
366400;105848
999620;105848
726652;217667
726895;217667
728455;217667
1324029;217667
1390122;217667
728658;217667
353440;217666
349649;1592381
727892;1592381
109369;1592381
726162;1592381
726170;1592381
459020;280989
349730;280989
751647;280989
1019624;280989
109264;280989
728364;280989
728366;280989
352728;280989
728476;280989
359757;280989
724400;280989
728526;280989
828467;282850
349743;273983
414399;273983
726640;273983
349547;275555
349957;275555
352981;275555
362169;275555
726783;275555
726801;275555
519121;275553
731189;275553
726783;275553
1552424;271375
714266;282732
574133;274719
431793;282791
431735;282791
431799;282791
519270;282791
348785;282791
727244;282791
361183;282791
350297;282791
836082;282791
727250;282791
579526;274702
724200;274702
345928;282689
727812;282610
256797;219818
352188;274730
991423;282500
726210;127417
726213;127417
516671;276696
516672;276696
358325;276696
991423;282497
726431;475099
418913;475099
516545;282279
836123;282279
260859;281167
350174;281167
350176;281167
1349787;281167
1349760;281167
260861;281167
718047;281167
726854;281167
1555368;277726
574135;277726
579552;277726
109352;277726
109352;277726
767706;274000
349743;276754
388448;277071
352902;272183
448778;272183
1322059;272183
754610;278037
354676;277056
419212;277060
414526;281110
727038;1018702
459051;1018702
519283;1018702
757152;219148
1367586;219148
1255176;219148
1296971;277004
756999;277004
757233;277004
593342;277004
354954;277004
360282;277004
728465;277008
1367586;277008
1367587;277008
362542;273489
727248;273489
1567843;273489
1045134;273489
1045135;273489
361872;218551
122983;277520
873871;277520
767995;277520
109130;277520
109258;277520
108875;277520
728365;277520
1454061;277520
395943;148846
349972;148846
517489;148846
1346088;148846
508559;148846
743371;148846
872364;148846
835715;148846
1287680;989371
1287681;989371
1287682;989371
1287684;989371
1287685;989371
989215;989371
989216;989371
516620;989371
1062477;217364
359574;217364
353769;217364
1426474;217364
355229;217364
516402;217364
388723;217364
517021;217364
128745;126377
135738;126377
728654;126377
135996;126377
356683;126377
135892;126377
727428;126377
353908;126377
128745;126377
357415;126377
108824;126377
728654;126377
1054340;127415
419114;127415
757144;127415
758298;127415
728577;127415
758294;127415
758296;127415
758298;127415
729253;127415
356002;127415
726210;127415
757150;277014
728252;277014
354954;277014
757233;277014
354954;277014
356010;277014
562365;281225
519203;281225
353504;281225
519209;281225
353916;281225
726931;281225
355268;281225
1669372;281225
1451057;281225
727085;281225
360380;281225
108929;281225
350173;281225
743352;281225
743353;281225
349768;281225
728608;281225
109113;281225
726590;281225
727061;281225
109316;281225
1422913;281225
728456;158884
519026;158884
1012983;158884
726873;158884
159728;158884
356029;158884
414420;158884
726690;158884
726640;158884
1417102;158884
353448;158884
757241;158884
726655;158884
726844;158884
709546;158884
726913;158884
726654;158884
728336;158884
1375835;158884
109037;126926
109033;126926
109316;126926
744985;126926
109049;126926
108874;126926
196405;126926
196799;126926
148282;126926
109363;126926
1436530;126926
109123;126926
1055038;126926
109069;126926
1373787;126926
1390938;1043424
349730;1043424
765612;1043424
118866;1043424
1376193;1043424
364029;1043424
1437575;1043424
351603;1043424
351618;1043424
518562;1043424
728613;1043424
727917;1043424
108821;1043424
518216;1043424
468134;1043424
726149;1043424
518217;1043424
1016562;1043424
353612;1043424
448627;1043424
361855;1043424
362170;1043424
574141;1043424
728596;1043424
562417;1043424
722799;1043424
765744;1043424
870265;1043424
727846;1043424
728552;1043424
728168;1043424
349719;1043424
1116228;1043424
689173;1043424
349695;1043424
349617;1043424
1390938;1043424
350721;1043426
351596;1043426
361886;1043426
361887;1043426
350277;1043426
351618;1043426
727092;1043426
718262;1043426
718263;1043426
743860;1043426
717693;1043426
717699;1043426
717697;1043426
717701;1043426
740623;1043426
353610;1043426
998013;1043426
448627;1043426
1474214;1043426
361811;1043426
1599825;1043426
881329;1043426
746458;1043426
574118;1043426
574119;1043426
1312487;1043426
448723;1043426
765744;1043426
1450703;1043426
345928;1043426
728168;1043426
744202;278934
990939;278934
727344;278934
767663;278934
767650;278934
352190;278934
579993;278934
135797;105844
516453;105844
723660;105844
722793;218899
574141;218899
414412;281403
414436;281403
414463;281403
728611;1043422
727955;1043422
727904;1043422
727917;1043422
1450457;1043422
998026;1509596
728494;271945
728493;271941
349580;282049
757143;282049
349764;282049
352145;282049
352158;282049
109365;282049
365114;282049
1367586;282049
478427;282049
757384;282049
956294;282049
109208;282049
519029;282049
109203;277614
728435;279088
728168;279088
431796;281694
767656;281877
1451062;1043605
414456;1524260
594679;1524260
362565;220037
765735;277347
853791;281597
728452;281597
991423;281597
1345072;271491
516951;271492
1326639;271492
993650;271492
516910;1460171
352376;218519
352377;218519
350175;217450
353504;217450
353663;217450
448627;217450
728645;217450
